action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407481,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(C)(=O)=O)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '7.32', 'le': '0.15', 'lle': '2.86', 'sei': '2.96'}",CHEMBL4789377,,CHEMBL4789377,5.76,0,http://www.openphacts.org/units/Nanomolar,3510750,=,1,1,=,,IC50,nM,,1740.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,1.74
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407482,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)C(F)(F)F)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '5.73', 'le': '0.12', 'lle': '1.03', 'sei': '2.47'}",CHEMBL4755721,,CHEMBL4755721,4.82,0,http://www.openphacts.org/units/Nanomolar,3510751,=,1,1,=,,IC50,nM,,15100.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,15.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407483,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2cccnc2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '7.19', 'le': '0.14', 'lle': '2.38', 'sei': '2.94'}",CHEMBL4780799,,CHEMBL4780799,6.11,0,http://www.openphacts.org/units/Nanomolar,3510752,=,1,1,=,,IC50,nM,,770.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.77
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407484,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2cccs2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '6.18', 'le': '0.13', 'lle': '0.90', 'sei': '2.71'}",CHEMBL4761524,,CHEMBL4761524,5.29,0,http://www.openphacts.org/units/Nanomolar,3510753,=,1,1,=,,IC50,nM,,5160.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,5.16
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407485,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)NC(=O)CN(c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '8.71', 'le': '0.17', 'lle': '3.32', 'sei': '3.75'}",CHEMBL4739983,,CHEMBL4739983,7.66,0,http://www.openphacts.org/units/Nanomolar,3510754,=,1,1,=,,IC50,nM,,22.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.022000000000000002
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407486,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2ccc(C)cc2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '8.02', 'le': '0.16', 'lle': '2.28', 'sei': '3.55'}",CHEMBL4762197,,CHEMBL4762197,6.92,0,http://www.openphacts.org/units/Nanomolar,3510755,=,1,1,=,,IC50,nM,,120.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.12
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407487,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2ccc(F)cc2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '7.94', 'le': '0.16', 'lle': '2.42', 'sei': '3.54'}",CHEMBL4763416,,CHEMBL4763416,6.89,0,http://www.openphacts.org/units/Nanomolar,3510756,=,1,1,=,,IC50,nM,,130.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.13
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407488,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '6.98', 'le': '0.14', 'lle': '1.05', 'sei': '3.28'}",CHEMBL4789691,,CHEMBL4789691,6.40,0,http://www.openphacts.org/units/Nanomolar,3510757,=,1,1,=,,IC50,nM,,400.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407489,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccc(S(=O)(=O)NC(=O)CN(c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '7.66', 'le': '0.15', 'lle': '1.83', 'sei': '3.45'}",CHEMBL4794097,,CHEMBL4794097,6.72,0,http://www.openphacts.org/units/Nanomolar,3510758,=,1,1,=,,IC50,nM,,190.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.19
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407490,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2ccc(O)cc2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '7.27', 'le': '0.15', 'lle': '2.25', 'sei': '2.93'}",CHEMBL4756384,,CHEMBL4756384,6.29,0,http://www.openphacts.org/units/Nanomolar,3510759,=,1,1,=,,IC50,nM,,510.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.51
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407491,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccc(S(=O)(=O)NC(=O)CN(c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '8.20', 'le': '0.16', 'lle': '2.59', 'sei': '3.59'}",CHEMBL4757197,,CHEMBL4757197,7.32,0,http://www.openphacts.org/units/Nanomolar,3510760,=,1,1,=,,IC50,nM,,48.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,0.048
,,22407492,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2ccccc2OC)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,,CHEMBL4795182,,CHEMBL4795182,,0,http://www.openphacts.org/units/Nanomolar,3510761,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,100.0
,,22407493,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2cccc(OC)c2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,,CHEMBL4665802,J Med Chem,2020,,CHEMBL4743455,,CHEMBL4743455,,0,http://www.openphacts.org/units/Nanomolar,3510762,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407494,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(C)c2ccc(N(C)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '10.71', 'le': '0.21', 'lle': '1.13', 'sei': '6.05'}",CHEMBL3632709,,CHEMBL3632709,5.64,0,http://www.openphacts.org/units/Nanomolar,3510763,=,1,1,=,,IC50,nM,,2300.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,uM,UO_0000065,,2.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407495,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '12.27', 'le': '0.25', 'lle': '4.12', 'sei': '4.50'}",CHEMBL3237245,,CHEMBL3237245,7.54,0,http://www.openphacts.org/units/Nanomolar,3510764,=,1,1,=,,IC50,nM,,28.6,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,28.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407496,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '11.73', 'le': '0.23', 'lle': '4.52', 'sei': '3.78'}",CHEMBL3601212,,CHEMBL3601212,7.84,0,http://www.openphacts.org/units/Nanomolar,3510765,=,1,1,=,,IC50,nM,,14.4,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,14.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407497,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc(S(=O)(=O)N(Cc2nn[nH]n2)c2ccc(N(Cc3nn[nH]n3)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '10.88', 'le': '0.21', 'lle': '5.23', 'sei': '3.23'}",CHEMBL4544116,,CHEMBL4544116,7.80,0,http://www.openphacts.org/units/Nanomolar,3510766,=,1,1,=,,IC50,nM,,15.8,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,15.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407498,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@H](C(=O)O)C3)c3ccccc23)c1C,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL4665802,J Med Chem,2020,,CHEMBL3899754,,CHEMBL3899754,,1,http://www.openphacts.org/units/Nanomolar,3510767,=,1,1,=,,IC50,nM,,0.14,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,0.14
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22407499,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4670741,Inhibition of FITC-9mer Nrf2 peptide interaction with human recombinant Keap1 Kelch domain (321 to 609 residues) expressed in Escherichia coli DE3 cells incubated for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N3CCC[C@H]3C(=O)O)c3ccccc23)cc1,,,CHEMBL4665802,J Med Chem,2020,"{'bei': '15.20', 'le': '0.30', 'lle': '4.19', 'sei': '5.92'}",CHEMBL4588743,,CHEMBL4588743,7.37,1,http://www.openphacts.org/units/Nanomolar,3510768,=,1,1,=,,IC50,nM,,43.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,43.0
